Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Close_Lag1,Close_Lag7,MA_7,MA_30,Volatility_7,Price_Change,Return,DayOfWeek,Month,Price_Change_Direction
9/16/2018,6514.96,6524.62,6370,0.040642448,0.035858744,00:00.0,178614079.2,145921,15277.36029,99017939.48,0,0.040765365,0.037505483,0.038315482,0.038746233,0.020424274,0.480831694,0.666519492,1,0.727272727,0
9/17/2018,6500.08,6533.84,6201,0.03747932,0.046930645,00:00.0,228970700.8,196924,18132.46048,115435845,0,0.040642448,0.03826063,0.03820372,0.038688716,0.023217274,0.463979045,0.602372174,0,0.727272727,0
9/18/2018,6248.69,6390,6224.98,0.038562368,0.042503543,00:00.0,205736329.4,169055,18134.69533,114376447.1,0,0.03747932,0.038049722,0.038277051,0.038630451,0.021934968,0.487516658,0.692896648,0.166666667,0.727272727,1
9/19/2018,6336.39,6517.7,6123,0.039246555,0.050950645,00:00.0,247455364.5,198215,21198.52638,134463617.3,0,0.038562368,0.038589148,0.03837109,0.038687052,0.020970094,0.485305667,0.683928022,0.333333333,0.727272727,1
9/20/2018,6392,6540,6325,0.040482015,0.032730003,00:00.0,161844271.6,153686,13565.49889,87206867.76,0,0.039246555,0.040424999,0.038379245,0.038692007,0.021075149,0.488361513,0.695636254,0.5,0.727272727,1
9/21/2018,6492,6784.86,6491,0.043777315,0.067698659,00:00.0,345746942,292494,28398.41877,189708795.7,0,0.040482015,0.040292333,0.038877753,0.038856431,0.033941988,0.499779722,0.738773386,0.666666667,0.727272727,1
9/22/2018,6759.01,6839.03,6627,0.043333408,0.038201653,00:00.0,197210670.9,145720,16554.96463,111254666,0,0.043777315,0.040765365,0.039245097,0.038938219,0.039651018,0.479052366,0.660095162,0.833333333,0.727272727,0
9/23/2018,6723.05,6788.23,6661.75,0.043147676,0.039433286,00:00.0,203479219.4,168354,17052.63655,114584135.9,0,0.043333408,0.040642448,0.039603456,0.038949105,0.043123286,0.48048349,0.665317314,1,0.727272727,0
9/24/2018,6706.81,6730,6557,0.041585179,0.046034392,00:00.0,234355999.5,185297,18662.44847,123915474.9,0,0.043147676,0.03747932,0.040190777,0.038886228,0.035064504,0.47285174,0.637140428,0,0.727272727,0
9/25/2018,6581.42,6584.01,6325.02,0.039933333,0.052603646,00:00.0,258927200.8,219965,21316.07286,136948219.5,0,0.041585179,0.038562368,0.040386886,0.038781965,0.030520609,0.472356457,0.6346622,0.166666667,0.727272727,0
9/26/2018,6445.11,6557.99,6379.7,0.040150288,0.043639353,00:00.0,216859675.3,184238,18833.13969,121969834.6,0,0.039933333,0.039246555,0.04051616,0.038598796,0.027562458,0.482715688,0.673727045,0.333333333,0.727272727,1
9/27/2018,6467.84,6750,6434,0.042914801,0.043117113,00:00.0,216914853.2,182590,18395.78981,120651951,0,0.040150288,0.040482015,0.040864156,0.038438977,0.02650642,0.496837435,0.727795227,0.5,0.727272727,1
9/28/2018,6689.12,6814.8,6540.88,0.042241598,0.055363255,00:00.0,283144987.5,211849,23688.50655,158267801.2,0,0.042914801,0.043777315,0.04064448,0.038275169,0.023610994,0.47778132,0.655296386,0.666666667,0.727272727,0
9/29/2018,6634.58,6636,6464.57,0.041770171,0.039393478,00:00.0,198424303.6,171027,16037.03275,105227105.4,0,0.042241598,0.043333408,0.040420868,0.03811474,0.021088224,0.478899813,0.659356802,0.833333333,0.727272727,0
9/30/2018,6597.66,6662,6533,0.042142746,0.03611728,00:00.0,183438992.4,153447,15201.00432,100438551.1,0,0.041770171,0.043147676,0.040277118,0.037955888,0.018598434,0.48357833,0.676860684,1,0.727272727,1
10/1/2018,6626.57,6667.09,6510,0.041958125,0.026723308,00:00.0,136115257,129733,11063.81186,73056146.1,0,0.042142746,0.041585179,0.040330466,0.037712885,0.018797492,0.480489647,0.665285114,0,0.818181818,0
10/2/2018,6610,6640,6494,0.040899018,0.036749951,00:00.0,185725492.3,147274,15115.82102,99418910.24,0,0.041958125,0.039933333,0.040468602,0.037392315,0.015493877,0.475642159,0.6471238,0.166666667,0.818181818,0
10/3/2018,6525.79,6549,6430,0.040704153,0.037021068,00:00.0,184622957,150607,15296.71151,99276382.43,0,0.040899018,0.040150288,0.040547829,0.037081326,0.013037546,0.480432867,0.66501064,0.333333333,0.818181818,0
10/4/2018,6510.01,6643.46,6505.09,0.041738208,0.026003682,00:00.0,132348680.7,96824,11077.85251,73043810.83,0,0.040704153,0.042914801,0.040379524,0.036765278,0.010124637,0.487245072,0.690908917,0.5,0.818181818,1
10/5/2018,6591.69,6697,6543.08,0.042254803,0.020772586,00:00.0,106264514.7,86701,8593.749956,56749217.59,0,0.041738208,0.042241598,0.040381413,0.036738702,0.010162257,0.484376667,0.679861388,0.666666667,0.818181818,1
10/6/2018,6635.65,6651,6566.77,0.041744131,0.013990607,00:00.0,72247942.41,62065,5212.866094,34437347.96,0,0.042254803,0.041770171,0.040377688,0.036771023,0.010147601,0.478682271,0.658546685,0.833333333,0.818181818,0
10/7/2018,6596.44,6640,6525,0.042003169,0.022495721,00:00.0,114489082.8,82844,8768.20828,57668448.41,0,0.041744131,0.042142746,0.040357723,0.036861765,0.009851512,0.482948964,0.674500144,1,0.818181818,1
10/8/2018,6615.26,6715.6,6587,0.042715864,0.030013547,00:00.0,153704602.4,135156,12334.91497,81982575.95,0,0.042003169,0.041958125,0.040466113,0.037063287,0.012039953,0.485463692,0.683894888,0,0.818181818,1
10/9/2018,6673.01,6685.38,6607,0.042513471,0.019797088,00:00.0,102115186.4,101956,7606.922999,50595009.05,0,0.042715864,0.040899018,0.040697051,0.037230877,0.011172541,0.480391137,0.664946225,0.166666667,0.818181818,0
10/10/2018,6656.67,6659.95,6530,0.042197417,0.019844276,00:00.0,101609680.9,99789,6819.654895,45031596.86,0,0.042513471,0.040704153,0.040910655,0.037362621,0.006225689,0.479761087,0.662592535,0.333333333,0.818181818,0
10/11/2018,6630.21,6633.92,6205,0.037528561,0.063665354,00:00.0,308153124.4,253224,24435.25418,154456788,0,0.042197417,0.041738208,0.040308488,0.03734518,0.030460741,0.455632417,0.572475593,0.5,0.818181818,0
10/12/2018,6252.71,6360,6209,0.038087979,0.037747132,00:00.0,183030273,148077,15890.43286,100299391.3,0,0.037528561,0.042254803,0.039712447,0.037328409,0.036878168,0.484614048,0.681387944,0.666666667,0.818181818,1
10/13/2018,6298,6345,6285.07,0.038518928,0.024719851,00:00.0,120728651,108981,9423.156468,59568245.33,0,0.038087979,0.041744131,0.039251099,0.037264623,0.03931355,0.483901906,0.678499979,0.833333333,0.818181818,1
10/14/2018,6332.92,6416,6308,0.038598034,0.020155624,00:00.0,99527294.08,96113,7127.368587,45405725.83,0,0.038518928,0.042003169,0.038764013,0.037207924,0.039172019,0.481951555,0.670823213,1,0.818181818,1
10/15/2018,6339.34,7680,6300,0.043696852,0.118945981,00:00.0,627984505.6,456913,47214.80405,326438267.2,0,0.038598034,0.042715864,0.038904338,0.037306025,0.042700928,0.509777068,0.779496545,0,0.818181818,1
10/16/2018,6752.5,6900,6670,0.0437804,0.035845363,00:00.0,186122772.2,175075,14204.0119,95928783.4,0,0.043696852,0.042513471,0.039085566,0.037411036,0.046584783,0.481976183,0.67080699,0.166666667,0.818181818,1
10/17/2018,6762.76,6811.12,6676.01,0.043553572,0.034640049,00:00.0,179641733.2,158746,13752.47592,92735373.87,0,0.0437804,0.042197417,0.039279556,0.037614309,0.049824461,0.480255687,0.664503199,0.333333333,0.818181818,0
10/18/2018,6739.01,6796,6567,0.042048831,0.026059207,00:00.0,134777360.2,138002,9735.654593,65252041.09,0,0.043553572,0.037528561,0.039926156,0.037730982,0.044990048,0.473171896,0.638472321,0.5,0.818181818,0
10/19/2018,6618.96,6648.14,6523,0.040937152,0.02692201,00:00.0,136686215.7,112337,11702.53234,76995910.01,0,0.042048831,0.038087979,0.040333714,0.037787558,0.038972903,0.475350735,0.646058114,0.666666667,0.818181818,0
10/20/2018,6528.88,6617.65,6505.55,0.041671689,0.024907452,00:00.0,126325797.5,110809,10487.00728,68848403.04,0,0.040937152,0.038518928,0.040784699,0.03782737,0.03171399,0.485584777,0.684549691,0.833333333,0.818181818,1
10/21/2018,6585.72,6663.9,6580,0.041692793,0.008172456,00:00.0,43146401.59,68018,3352.959844,22204439.21,0,0.041671689,0.038598034,0.041227387,0.037757612,0.019650232,0.481630031,0.669548466,1,0.818181818,1
10/22/2018,6590.12,6639,6535.27,0.041582834,0.020926636,00:00.0,106815019.6,101673,8401.545594,55341971.19,0,0.041692793,0.043696852,0.040924989,0.037699029,0.018016007,0.480903524,0.666818883,0,0.818181818,0
10/23/2018,6581.2,6595,6515.45,0.041241111,0.01782685,00:00.0,90969791.03,86938,7288.048932,47847204.04,0,0.041582834,0.0437804,0.040561758,0.037635227,0.014205818,0.479618796,0.661982559,0.166666667,0.818181818,0
10/24/2018,6553.51,6630,6547.53,0.04138908,0.015321528,00:00.0,78795617.02,90762,5551.62038,36598642.17,0,0.041241111,0.043553572,0.040252139,0.037628664,0.006035993,0.48233328,0.672207648,0.333333333,0.818181818,1
10/25/2018,6566.81,6575.09,6502.8,0.040927402,0.013205756,00:00.0,67691945.45,75563,5366.160777,35118312.45,0,0.04138908,0.042048831,0.040091725,0.037661931,0.005491667,0.478953857,0.659457995,0.5,0.818181818,0
10/26/2018,6528.13,6600,6515.01,0.041057477,0.012023231,00:00.0,61792487.8,77985,4680.041861,30622521.98,0,0.040927402,0.040937152,0.040108937,0.037692289,0.005104804,0.482234086,0.671843506,0.666666667,0.818181818,1
10/27/2018,6538.63,6558.35,6463.04,0.040649853,0.009831507,00:00.0,50667220.04,86848,3826.22774,24926178.87,0,0.041057477,0.041671689,0.039962769,0.037616493,0.006232757,0.47925349,0.660552912,0.833333333,0.818181818,0
10/28/2018,6505.6,6514.17,6453,0.040456469,0.007157964,00:00.0,37298357.26,71647,2728.508889,17719439,0,0.040649853,0.041692793,0.039785919,0.037556755,0.006747584,0.480441076,0.665029163,1,0.818181818,0
10/29/2018,6489.93,6505.01,6315,0.038661714,0.017788216,00:00.0,88484721.04,135586,6536.422181,41839860.73,0,0.040456469,0.041582834,0.039368069,0.037452731,0.015570064,0.471564276,0.631154614,0,0.818181818,0
10/30/2018,6344.5,6395,6317.01,0.038493506,0.011278458,00:00.0,56393439.18,95116,4547.135696,28892142.59,0,0.038661714,0.041241111,0.038975039,0.03733061,0.019714337,0.480580631,0.665470173,0.166666667,0.818181818,0
10/31/2018,6330.01,6428,6245.02,0.039000228,0.015581054,00:00.0,76970488.28,111552,6037.752817,38272580.58,0,0.038493506,0.04138908,0.038633327,0.037231625,0.018944818,0.48432194,0.680093909,0.333333333,0.818181818,1
11/1/2018,6369.52,6442.65,6348.66,0.039470051,0.011570224,00:00.0,58031686.83,89601,4560.735608,29086134.33,0,0.039000228,0.040927402,0.038424861,0.037183805,0.017387381,0.484117396,0.679228343,0.5,0.909090909,1
11/2/2018,6410,6460.34,6388.2,0.039765989,0.012412414,00:00.0,62589428.22,109482,4961.635216,31889801.28,0,0.039470051,0.041057477,0.038240121,0.03715241,0.014218452,0.483153508,0.675445188,0.666666667,0.909090909,1
11/3/2018,6432.8,6439.97,6345,0.039187318,0.009679395,00:00.0,48934237.94,83836,3635.868957,23226775.95,0,0.039765989,0.040649853,0.038030913,0.037067045,0.01139101,0.478305336,0.656765117,0.833333333,0.909090909,0
11/4/2018,6388,6525,6359,0.040406117,0.013534125,00:00.0,68169573.19,126200,5716.258624,36792110.5,0,0.039187318,0.040456469,0.038023711,0.037005179,0.011149234,0.488269161,0.695298195,1,0.909090909,1
11/5/2018,6485.85,6504.39,6431.02,0.040198048,0.011424047,00:00.0,58127213.14,114235,4555.523431,29465680.24,0,0.040406117,0.038661714,0.038243475,0.03695344,0.01138517,0.480359669,0.664705979,0,0.909090909,0
11/6/2018,6468.99,6531.31,6445.18,0.04081658,0.01528868,00:00.0,77336101.19,150475,5734.321131,37189108.73,0,0.040198048,0.038493506,0.038575778,0.036913731,0.011249949,0.484941729,0.682231494,0.166666667,0.909090909,1
11/7/2018,6522.73,6615.15,6509,0.04154902,0.018372598,00:00.0,93820576.63,151060,7059.087973,46413326.06,0,0.04081658,0.039000228,0.038940368,0.036874683,0.013736331,0.485573147,0.684528664,0.333333333,0.909090909,1
11/8/2018,6578.46,6594,6468.22,0.040331948,0.017041988,00:00.0,86450363.68,145405,6370.531258,41543352.3,0,0.04154902,0.039470051,0.039063658,0.036801679,0.012624129,0.474766519,0.643717432,0.5,0.909090909,0
11/9/2018,6479.84,6511.53,6391.01,0.039593338,0.015105949,00:00.0,75997777.5,117043,5993.771062,38655506.51,0,0.040331948,0.039765989,0.039038961,0.036714534,0.01302538,0.47741875,0.653464917,0.666666667,0.909090909,0
11/10/2018,6419.99,6475.55,6411,0.039754511,0.009749869,00:00.0,49745307.64,97746,3714.135468,23951565.83,0,0.039593338,0.039187318,0.039120095,0.036789025,0.011096706,0.482406478,0.672554385,0.833333333,0.909090909,1
11/11/2018,6435.16,6462.14,6355,0.039961347,0.010405674,00:00.0,52709099.32,98435,3799.700665,24388849.5,0,0.039754511,0.040406117,0.039056473,0.036851717,0.01140155,0.482659592,0.673521552,1,0.909090909,1
11/12/2018,6450.71,6497,6421,0.040001579,0.012929694,00:00.0,65390882.14,123144,5162.630429,33319237.91,0,0.039961347,0.040198048,0.039028369,0.036901333,0.011564314,0.481736066,0.669964947,0,0.909090909,1
11/13/2018,6451.68,6498,6391.15,0.040058224,0.015109826,00:00.0,76142983.15,150940,6176.466277,39897081.37,0,0.040001579,0.04081658,0.038919891,0.036950198,0.010911036,0.48182705,0.6703136,0.166666667,0.909090909,1
11/14/2018,6458.98,6482.84,5656.87,0.033452691,0.060728184,00:00.0,279632622.9,319011,20429.54689,122727749.8,0,0.040058224,0.04154902,0.037761756,0.03660738,0.041556947,0.444896934,0.528721537,0.333333333,0.909090909,0
11/15/2018,5917.2,5939.54,5403.42,0.031366934,0.062335047,00:00.0,270133503.7,303825,24424.594,138413226.3,0,0.033452691,0.040331948,0.03647936,0.036191967,0.062244929,0.469951183,0.620774017,0.5,0.909090909,0
11/16/2018,5757.09,5782.89,5549.25,0.030164178,0.050526821,00:00.0,219097216,221493,20864.47068,118076678.4,0,0.031366934,0.039593338,0.035130571,0.035743895,0.07633444,0.474845874,0.640417693,0.666666667,0.909090909,0
