Open time,Actual Close,Predicted Close
2018-01-21 02:45:00,12499.96,0.017024215
2018-01-21 03:00:00,12549.0,0.018200824
2018-01-21 04:45:00,12010.0,0.0145318
2018-01-21 07:00:00,11760.22,0.012340211
2018-01-21 08:45:00,11780.0,0.01712997
2018-01-21 09:15:00,11601.0,0.01697763
2018-01-21 09:45:00,11633.23,0.018474538
2018-01-21 10:30:00,11761.78,0.018588848
2018-01-21 10:45:00,11759.51,0.018763404
2018-01-21 11:15:00,11917.75,0.020909173
2018-01-21 13:00:00,11990.0,0.021373432
2018-01-21 14:15:00,11799.55,0.018429391
2018-01-21 15:00:00,11813.76,0.015530951
2018-01-21 15:15:00,11759.99,0.015812991
2018-01-21 21:00:00,11148.9,0.017210415
2018-01-22 06:00:00,11528.0,0.01882181
2018-01-22 08:00:00,11846.34,0.021310622
2018-01-22 09:00:00,11710.13,0.020950958
2018-01-22 12:00:00,11300.96,0.012833376
2018-01-22 14:15:00,10765.16,0.013928749
2018-01-22 17:45:00,10540.0,0.018799555
2018-01-22 19:00:00,10443.0,0.018225208
2018-01-22 19:30:00,10570.99,0.01993965
2018-01-23 00:00:00,10849.42,0.01700753
2018-01-23 04:45:00,10557.0,0.009734691
2018-01-23 05:00:00,10329.63,0.008504662
2018-01-23 05:15:00,10369.96,0.008908221
2018-01-23 06:00:00,10473.72,0.007638115
2018-01-23 08:30:00,10550.0,0.013350461
2018-01-23 10:15:00,10300.55,0.012385139
2018-01-23 13:45:00,10300.13,0.012930893
2018-01-23 14:00:00,10322.0,0.013077551
2018-01-23 14:15:00,10340.0,0.012795191
2018-01-23 15:15:00,10670.01,0.01779677
2018-01-23 16:00:00,10874.33,0.017795878
2018-01-23 16:15:00,11181.71,0.020653624
2018-01-23 18:00:00,11264.86,0.019007979
2018-01-23 20:45:00,11100.33,0.011184745
2018-01-24 04:00:00,10580.58,0.003880139
2018-01-24 04:15:00,10580.09,0.002736418
2018-01-24 05:45:00,10640.98,0.002099721
2018-01-24 08:15:00,10915.0,0.006565444
2018-01-24 10:00:00,10984.94,0.0039493
2018-01-24 11:45:00,11111.0,0.005935511
2018-01-24 15:15:00,11216.07,0.003131048
2018-01-24 16:30:00,11077.56,0.000337106
2018-01-24 20:00:00,11226.33,0.004426679
2018-01-24 23:45:00,11349.99,0.005104137
2018-01-25 00:30:00,11342.48,0.002009494
2018-01-25 05:45:00,11624.99,0.001954258
2018-01-25 06:00:00,11642.25,0.000384009
2018-01-25 07:30:00,11525.0,-0.002290728
2018-01-25 11:00:00,11370.0,-0.002338941
2018-01-25 16:15:00,11160.0,-0.000103801
2018-01-25 16:45:00,10960.01,-0.002865757
2018-01-25 19:15:00,11245.61,0.002818785
2018-01-25 19:30:00,11230.0,0.001746154
2018-01-25 23:45:00,11175.27,-0.002926367
2018-01-26 02:45:00,11581.5,0.010712085
2018-01-26 06:45:00,11356.99,0.001181857
2018-01-26 09:00:00,10742.19,-0.001172495
2018-01-26 11:15:00,10479.0,-3.17e-05
2018-01-26 13:00:00,10749.78,0.007702338
2018-01-26 19:00:00,10969.0,0.004057522
2018-01-27 05:00:00,11005.0,0.012778968
2018-01-27 05:30:00,11240.06,0.016089264
2018-01-27 07:45:00,11243.68,0.014520675
2018-01-27 09:30:00,11197.18,0.011192803
2018-01-27 09:45:00,11278.0,0.012773037
2018-01-27 11:15:00,11041.3,0.011836445
2018-01-27 12:30:00,11051.06,0.010384717
2018-01-27 13:45:00,11091.99,0.010963567
2018-01-27 14:15:00,11081.01,0.010606764
2018-01-27 15:45:00,11464.97,0.01905537
2018-01-27 19:00:00,11520.0,0.015599061
2018-01-27 20:15:00,11628.02,0.013327862
2018-01-27 20:30:00,11614.74,0.015207143
2018-01-28 11:30:00,11895.48,0.017211396
2018-01-28 12:00:00,12012.55,0.01923574
2018-01-28 12:45:00,11782.99,0.018136453
2018-01-28 19:15:00,11813.95,0.018463884
2018-01-28 22:00:00,11960.0,0.023140766
2018-01-29 01:15:00,11588.83,0.015195572
2018-01-29 03:15:00,11549.96,0.013547929
2018-01-29 04:15:00,11621.0,0.01559748
2018-01-29 05:00:00,11656.7,0.019765314
2018-01-29 06:00:00,11498.0,0.017649196
2018-01-29 12:00:00,11281.92,0.014577746
2018-01-29 14:15:00,11410.01,0.017949536
2018-01-29 15:45:00,11383.91,0.021956556
2018-01-29 22:45:00,11162.22,0.014001612
2018-01-29 23:00:00,11210.96,0.01597979
2018-01-30 03:30:00,10982.84,0.0069038
2018-01-30 08:00:00,11135.0,0.011370176
2018-01-30 09:30:00,10950.1,0.009579332
2018-01-30 12:30:00,11030.0,0.009527088
2018-01-30 17:30:00,10444.88,0.009516743
2018-01-31 02:30:00,10138.78,0.001687141
2018-01-31 05:00:00,9975.34,0.00245896
2018-01-31 05:45:00,10097.25,0.003289561
2018-01-31 09:30:00,10180.25,0.002369428
2018-01-31 11:00:00,10199.36,0.001754792
2018-01-31 13:45:00,10140.0,0.001546579
2018-01-31 15:45:00,10017.47,-0.003322999
2018-01-31 16:15:00,9962.43,-0.003724251
2018-01-31 16:30:00,10018.53,-0.002360241
2018-01-31 18:30:00,10093.42,0.005092382
2018-01-31 21:45:00,10120.02,0.003302675
2018-01-31 22:00:00,10136.0,0.003783136
2018-01-31 23:45:00,10285.1,0.006049948
2018-02-01 00:15:00,10328.98,0.004467761
2018-02-01 03:15:00,10143.29,-0.001913267
2018-02-01 06:30:00,10151.54,-0.000391297
2018-02-01 07:30:00,10132.09,0.000583489
2018-02-01 10:45:00,9501.9,-0.004157743
2018-02-01 12:15:00,9379.04,-0.002339583
2018-02-01 13:00:00,9400.05,-0.001905322
2018-02-01 13:15:00,9400.0,-0.00053575
2018-02-01 14:00:00,9384.53,-0.002903926
2018-02-02 05:15:00,8800.0,0.005107458
2018-02-02 06:45:00,8726.67,0.002325827
2018-02-02 07:00:00,8857.9,0.004824092
2018-02-02 10:30:00,8369.95,0.001742015
2018-02-02 11:15:00,8302.0,0.002763111
2018-02-02 11:30:00,8251.04,0.003434203
2018-02-02 12:45:00,8464.75,0.006404486
2018-02-02 13:30:00,8680.11,0.012094377
2018-02-02 15:00:00,8738.01,0.014579251
2018-02-02 18:00:00,8737.01,0.006189589
2018-02-02 19:00:00,8574.32,0.002735198
2018-02-02 20:15:00,8771.61,0.004571784
2018-02-02 22:45:00,8824.87,0.008552939
2018-02-03 04:45:00,8464.48,0.013521876
2018-02-03 05:30:00,8382.0,0.01384704
2018-02-03 07:00:00,8679.94,0.019015495
2018-02-03 10:30:00,8850.0,0.017751697
2018-02-03 13:00:00,8978.57,0.01656899
2018-02-03 19:30:00,9304.99,0.017347436
2018-02-03 19:45:00,9339.43,0.016494285
2018-02-03 22:15:00,9129.98,0.010358437
2018-02-04 01:00:00,9107.0,0.019210529
2018-02-04 05:15:00,9218.98,0.024349313
2018-02-04 11:15:00,8928.25,0.017761588
2018-02-04 11:30:00,8894.07,0.018254295
2018-02-04 12:30:00,8579.16,0.01705828
2018-02-04 13:45:00,8681.0,0.019964967
2018-02-04 16:00:00,8386.77,0.019137908
2018-02-04 22:00:00,8162.06,0.01913597
2018-02-04 23:45:00,8184.81,0.02321326
2018-02-05 00:00:00,8313.82,0.022886518
2018-02-05 00:15:00,8290.85,0.023128042
2018-02-05 01:15:00,8026.98,0.019950377
2018-02-05 07:45:00,7965.01,0.019360263
2018-02-05 08:00:00,7827.23,0.01622453
2018-02-05 08:30:00,7839.99,0.016626704
2018-02-05 09:15:00,7948.0,0.019171601
2018-02-05 11:00:00,7649.99,0.017452784
2018-02-05 13:45:00,7636.18,0.018889742
2018-02-05 17:15:00,7329.42,0.019448789
2018-02-05 17:30:00,7193.94,0.020442095
2018-02-05 23:45:00,6939.99,0.01889263
2018-02-06 00:45:00,6983.17,0.012193373
2018-02-06 01:30:00,6561.0,0.009943812
2018-02-06 03:15:00,6209.0,0.007208942
2018-02-06 05:15:00,6250.72,0.015416489
2018-02-06 06:30:00,6160.0,0.016000804
2018-02-06 07:15:00,6169.02,0.01722168
2018-02-06 10:00:00,6672.28,0.02351017
2018-02-06 14:30:00,6938.1,0.022258908
2018-02-06 16:45:00,7111.78,0.018704385
2018-02-06 18:00:00,7110.0,0.01580696
2018-02-07 01:00:00,7682.31,0.006271988
2018-02-07 03:30:00,7230.0,0.001440754
2018-02-07 04:30:00,7439.3,0.002405127
2018-02-07 05:45:00,7420.01,0.005792113
2018-02-07 08:30:00,7584.87,0.010433512
2018-02-07 10:30:00,8170.0,0.014023033
2018-02-07 12:00:00,8120.0,0.012363576
2018-02-07 13:15:00,8421.01,0.011411301
2018-02-07 15:00:00,8210.02,0.007557456
2018-02-07 16:00:00,8130.04,0.005245718
2018-02-07 20:00:00,8069.99,0.006323803
2018-02-07 21:00:00,8202.29,0.004163287
2018-02-07 22:00:00,7976.0,0.003663742
2018-02-07 23:30:00,7585.0,-0.000123053
2018-02-07 23:45:00,7599.0,0.00084064
2018-02-09 11:30:00,8350.0,0.016224822
2018-02-09 20:15:00,8579.99,0.00981844
2018-02-09 20:30:00,8552.06,0.008004885
2018-02-09 20:45:00,8539.23,0.007020003
2018-02-09 21:30:00,8479.28,0.0025434
2018-02-09 22:15:00,8461.21,0.003610855
2018-02-10 00:45:00,8879.6,0.022112237
2018-02-10 07:30:00,8974.99,0.016710792
2018-02-10 08:30:00,8672.92,0.014721522
2018-02-10 08:45:00,8610.47,0.012288858
2018-02-10 13:30:00,8692.02,0.01712954
2018-02-10 14:15:00,8685.87,0.017834568
2018-02-10 16:15:00,8345.0,0.011414415
2018-02-10 16:30:00,8219.34,0.009846205
2018-02-10 20:45:00,8170.98,0.014412368
2018-02-10 23:15:00,8480.01,0.017744957
2018-02-11 11:45:00,8140.0,0.025708167
2018-02-11 13:15:00,8249.84,0.024987822
2018-02-11 17:15:00,8220.0,0.021382872
2018-02-11 21:00:00,8285.0,0.022029568
2018-02-11 23:45:00,8063.88,0.01731553
2018-02-12 03:15:00,8451.39,0.027753342
2018-02-12 03:45:00,8479.99,0.02669138
2018-02-12 04:00:00,8517.97,0.026566595
2018-02-12 11:30:00,8653.97,0.020096555
2018-02-12 14:15:00,8536.0,0.01848112
2018-02-12 15:30:00,8600.6,0.019320931
2018-02-12 17:15:00,8692.82,0.021720618
2018-02-12 17:30:00,8706.05,0.021439757
2018-02-12 18:15:00,8669.0,0.023466222
2018-02-12 21:45:00,8830.96,0.02457795
2018-02-12 22:00:00,8795.08,0.023763232
2018-02-13 08:30:00,8462.01,0.011016259
2018-02-13 10:45:00,8491.04,0.010559144
2018-02-13 14:00:00,8609.84,0.015737124
2018-02-13 15:15:00,8522.04,0.012957876
2018-02-13 16:00:00,8535.0,0.012410044
2018-02-13 17:45:00,8622.66,0.013696467
2018-02-14 00:00:00,8576.37,0.002426295
2018-02-14 01:15:00,8614.81,0.005682448
2018-02-14 03:00:00,8667.84,0.008594786
2018-02-14 04:30:00,8801.84,0.009298273
2018-02-14 10:00:00,8814.52,0.00470402
2018-02-14 13:45:00,9226.85,0.012831712
2018-02-14 15:30:00,9220.15,0.005554227
2018-02-14 16:30:00,9246.05,0.005101292
2018-02-14 19:30:00,9270.01,0.003816972
2018-02-15 01:45:00,9374.96,0.001850004
2018-02-15 03:00:00,9647.44,0.006038193
2018-02-15 04:45:00,9743.55,0.008579143
2018-02-15 11:45:00,9566.56,-0.001120966
2018-02-15 17:15:00,9978.52,0.007129337
2018-02-15 20:45:00,10087.0,0.00223353
2018-02-16 02:45:00,10170.98,0.007655137
2018-02-16 03:00:00,10197.16,0.006636331
2018-02-16 05:15:00,10062.33,0.001463481
2018-02-16 06:00:00,10079.39,0.003683494
2018-02-16 06:30:00,9886.12,0.002780844
2018-02-16 09:15:00,9961.57,0.005372568
2018-02-16 09:30:00,9928.0,0.005081974
2018-02-16 12:15:00,9820.0,0.004697032
2018-02-16 17:30:00,10064.22,0.008445488
2018-02-16 17:45:00,10055.38,0.007440332
2018-02-16 19:00:00,9916.0,0.002906045
2018-02-16 19:15:00,9926.91,0.002995317
2018-02-16 22:00:00,10045.99,0.008959044
2018-02-17 00:00:00,10089.59,0.016915722
2018-02-17 01:00:00,10180.13,0.016543085
2018-02-17 04:45:00,10527.02,0.019245427
2018-02-17 06:00:00,10575.0,0.01748423
2018-02-17 06:30:00,10698.13,0.019901738
2018-02-17 10:15:00,10708.25,0.013321243
2018-02-17 15:15:00,10656.43,0.013359223
2018-02-17 19:45:00,10722.99,0.01164232
2018-02-17 20:30:00,10735.0,0.012990186
2018-02-18 03:30:00,10968.99,0.01927745
2018-02-18 06:30:00,10543.02,0.0173435
2018-02-18 08:15:00,10463.0,0.01883572
2018-02-18 14:15:00,10640.0,0.022690218
2018-02-18 14:30:00,10688.12,0.023240592
2018-02-18 15:30:00,10650.0,0.022516098
2018-02-18 20:15:00,10798.0,0.022567827
2018-02-18 21:00:00,10734.77,0.020684615
2018-02-19 01:00:00,10516.89,0.01777653
2018-02-19 08:00:00,10727.47,0.023761895
2018-02-19 10:30:00,10927.67,0.025599452
2018-02-19 15:15:00,11139.0,0.024191849
2018-02-19 17:00:00,11015.55,0.022020321
2018-02-19 20:00:00,11148.34,0.01913845
2018-02-19 20:30:00,11150.0,0.021920804
2018-02-19 20:45:00,11202.02,0.021827135
2018-02-20 02:45:00,11373.99,0.01630833
2018-02-20 07:30:00,11645.0,0.015947241
2018-02-20 10:30:00,11395.33,0.010145902
2018-02-20 13:30:00,11540.35,0.015782382
2018-02-20 17:15:00,11667.0,0.013886757
2018-02-20 18:15:00,11685.07,0.014615334
2018-02-20 20:00:00,11662.78,0.012971248
2018-02-21 01:30:00,11215.04,-0.000291314
2018-02-21 01:45:00,11079.54,-0.00014142
2018-02-21 02:30:00,11010.01,0.001234755
2018-02-21 04:15:00,10825.9,0.000361913
2018-02-21 07:30:00,11106.06,0.008012558
2018-02-21 12:00:00,11020.0,0.003306695
2018-02-21 13:00:00,11082.99,0.002828081
2018-02-21 14:00:00,10568.97,-0.000352729
2018-02-21 15:30:00,10420.12,-0.003195515
2018-02-22 00:15:00,10360.73,0.000411527
2018-02-22 02:00:00,10710.11,0.005078255
2018-02-22 04:15:00,10683.96,0.002737896
2018-02-22 06:30:00,10880.0,0.003490927
2018-02-22 09:15:00,10518.92,-0.003411957
2018-02-22 13:45:00,9894.35,-0.002117426
2018-02-22 14:45:00,9875.0,-0.002530131
2018-02-22 18:00:00,9796.01,-0.000582662
2018-02-22 18:45:00,9868.95,-0.001195087
2018-02-22 20:00:00,9951.0,0.001816389
2018-02-22 22:00:00,9916.0,0.000235897
2018-02-22 22:15:00,9849.96,0.00046254
2018-02-22 23:45:00,9811.04,-0.001737834
2018-02-23 03:15:00,9674.11,0.004320138
2018-02-23 05:15:00,9913.77,0.010061147
2018-02-23 05:30:00,9968.67,0.011275897
2018-02-23 06:30:00,9775.48,0.006131507
2018-02-23 12:30:00,10155.46,0.009282279
2018-02-23 13:30:00,10215.0,0.008037774
2018-02-23 14:15:00,10370.01,0.013714507
2018-02-23 14:45:00,10330.0,0.01194434
2018-02-23 18:15:00,10201.0,0.003610624
2018-02-24 00:15:00,10265.04,0.019058786
2018-02-24 05:00:00,10405.01,0.01535417
2018-02-24 07:00:00,10000.0,0.010967341
2018-02-24 12:00:00,9758.0,0.01021524
2018-02-24 18:30:00,9610.85,0.01195013
2018-02-25 07:45:00,9727.3,0.022078551
2018-02-25 10:00:00,9597.01,0.016440788
2018-02-25 11:15:00,9719.89,0.020662805
2018-02-25 12:15:00,9597.14,0.020123005
2018-02-25 14:15:00,9491.0,0.017103361
2018-02-25 17:00:00,9378.99,0.019071575
2018-02-25 21:15:00,9539.62,0.025399338
2018-02-26 05:00:00,9650.0,0.019764058
2018-02-26 08:15:00,9371.0,0.013962736
2018-02-26 08:30:00,9361.05,0.013862586
2018-02-26 12:15:00,9680.0,0.025678022
2018-02-26 16:15:00,10310.0,0.02549408
2018-02-26 19:00:00,10285.0,0.021209482
2018-02-26 20:15:00,10198.69,0.020687383
2018-02-27 03:30:00,10293.52,0.011364541
2018-02-27 03:45:00,10270.0,0.011031347
2018-02-27 04:15:00,10292.69,0.011540389
2018-02-27 12:00:00,10705.91,0.012140245
2018-02-27 14:15:00,10692.69,0.01404134
2018-02-27 18:00:00,10600.81,0.009392607
2018-02-27 22:45:00,10737.03,0.013118222
2018-02-28 01:15:00,10697.0,0.002208214
2018-02-28 02:45:00,10687.0,0.004357273
2018-02-28 03:45:00,10919.9,0.009346667
2018-02-28 05:00:00,10896.62,0.007590501
2018-02-28 08:00:00,10776.0,0.001414605
2018-02-28 08:30:00,10610.0,0.001028368
2018-02-28 18:00:00,10500.0,0.0013157
2018-03-01 03:00:00,10347.15,0.000739999
2018-03-01 03:30:00,10299.0,0.001540219
2018-03-01 04:45:00,10440.73,0.001842102
2018-03-01 07:30:00,10530.0,0.003319751
2018-03-01 11:30:00,10685.0,0.002034822
2018-03-01 14:15:00,10779.01,0.002558715
2018-03-01 14:30:00,10765.0,0.002405912
2018-03-01 19:30:00,10860.0,0.004154709
2018-03-02 01:00:00,10998.31,0.005928925
2018-03-02 01:45:00,11178.6,0.010927346
2018-03-02 06:15:00,11110.93,0.006010095
2018-03-02 06:30:00,11087.24,0.004839063
2018-03-02 07:15:00,11054.02,0.004932425
2018-03-02 07:45:00,11080.42,0.005576742
2018-03-02 08:45:00,11110.0,0.00805071
2018-03-02 19:30:00,10902.61,0.006451232
2018-03-02 22:15:00,11078.0,0.009492594
2018-03-03 01:30:00,11260.0,0.017367046
2018-03-03 14:00:00,11442.0,0.016023353
2018-03-03 14:45:00,11441.51,0.016006246
2018-03-03 19:45:00,11505.21,0.014250308
2018-03-03 20:15:00,11415.0,0.010526125
2018-03-03 20:45:00,11327.99,0.009001812
2018-03-03 21:00:00,11360.0,0.0087431
2018-03-04 03:30:00,11142.03,0.015390007
2018-03-04 04:15:00,11177.84,0.016226634
2018-03-04 07:00:00,11100.0,0.01818534
2018-03-04 23:45:00,11515.0,0.021752108
2018-03-05 10:15:00,11435.01,0.015582261
2018-03-05 12:00:00,11575.0,0.021843549
2018-03-05 12:15:00,11563.05,0.022698395
2018-03-05 16:00:00,11510.0,0.018654032
2018-03-05 16:30:00,11537.99,0.01981418
2018-03-05 22:00:00,11613.92,0.019843645
2018-03-06 08:30:00,11266.6,0.009980845
2018-03-06 10:15:00,11059.99,0.005966713
2018-03-06 12:00:00,10931.04,0.006370801
2018-03-06 12:45:00,10913.0,0.006232964
2018-03-06 17:15:00,10790.0,0.011633599
2018-03-06 18:30:00,10835.0,0.00883559
2018-03-06 22:30:00,10783.97,0.014951949
2018-03-07 00:45:00,10874.95,0.006048376
2018-03-07 03:30:00,10674.44,0.001149963
2018-03-07 04:45:00,10788.24,0.002987822
2018-03-07 07:00:00,10469.24,-0.000725523
2018-03-07 08:00:00,10550.0,-0.000161626
2018-03-07 15:30:00,10613.08,0.003953326
2018-03-07 15:45:00,10679.56,0.0055633
2018-03-07 23:00:00,9822.0,0.006186413
2018-03-08 01:00:00,10015.0,0.001827723
2018-03-08 04:00:00,9602.78,-0.002509302
2018-03-08 08:00:00,9939.02,0.005027586
2018-03-08 09:00:00,9970.0,0.004196825
2018-03-08 11:30:00,9962.79,0.002063225
2018-03-08 12:30:00,9739.99,-0.002509615
2018-03-08 13:00:00,9682.36,-0.005519581
2018-03-08 15:45:00,9909.29,0.004358682
2018-03-08 17:30:00,9308.7,-0.003196033
2018-03-08 17:45:00,9288.81,-0.003619372
2018-03-08 19:00:00,9275.92,-0.003060392
2018-03-08 20:30:00,9340.0,0.003102696
2018-03-09 04:15:00,8635.97,0.000172943
2018-03-09 13:15:00,8874.99,0.011751495
2018-03-09 16:30:00,8706.6,0.005122487
2018-03-09 17:15:00,8810.0,0.00566334
2018-03-09 20:45:00,8935.16,0.008569176
2018-03-09 21:45:00,8957.3,0.009897145
2018-03-09 22:00:00,9019.0,0.009452919
